Date,Sto.Value,Che.Value
2021-03-31 12:09:18.400,1875.0,1666.0
2021-03-31 12:09:18.700,1877.0,1667.0
2021-03-31 12:09:19.000,1875.0,1667.0
2021-03-31 12:09:19.300,1847.0,1666.0
2021-03-31 12:09:19.600,1792.0,1660.0
2021-03-31 12:09:19.900,1774.0,1659.0
2021-03-31 12:09:20.200,1784.0,1661.0
2021-03-31 12:09:20.500,1799.0,1666.0
2021-03-31 12:09:20.800,1811.0,1666.0
2021-03-31 12:09:21.100,1822.0,1669.0
2021-03-31 12:09:21.400,1835.0,1670.0
2021-03-31 12:09:21.700,1846.0,1669.0
2021-03-31 12:09:22.000,1855.0,1669.0
2021-03-31 12:09:22.300,1858.0,1669.0
2021-03-31 12:09:22.600,1859.0,1670.0
2021-03-31 12:09:22.900,1849.0,1668.0
2021-03-31 12:09:23.200,1815.0,1663.0
2021-03-31 12:09:23.500,1792.0,1658.0
2021-03-31 12:09:23.800,1808.0,1661.0
2021-03-31 12:09:24.100,1815.0,1665.0
2021-03-31 12:09:24.400,1823.0,1667.0
2021-03-31 12:09:24.700,1835.0,1669.0
2021-03-31 12:09:25.000,1840.0,1670.0
2021-03-31 12:09:25.300,1848.0,1671.0
2021-03-31 12:09:25.600,1855.0,1670.0
2021-03-31 12:09:25.900,1860.0,1669.0
2021-03-31 12:09:26.200,1861.0,1668.0
2021-03-31 12:09:26.500,1833.0,1669.0
2021-03-31 12:09:26.800,1790.0,1663.0
2021-03-31 12:09:27.100,1773.0,1659.0
2021-03-31 12:09:27.400,1782.0,1665.0
2021-03-31 12:09:27.700,1796.0,1664.0
2021-03-31 12:09:28.000,1808.0,1668.0
2021-03-31 12:09:28.300,1816.0,1670.0
2021-03-31 12:09:28.600,1827.0,1670.0
2021-03-31 12:09:28.900,1836.0,1671.0
2021-03-31 12:09:29.200,1844.0,1671.0
2021-03-31 12:09:29.500,1849.0,1670.0
2021-03-31 12:09:29.800,1853.0,1671.0
2021-03-31 12:09:30.100,1854.0,1672.0
2021-03-31 12:09:30.400,1837.0,1670.0
2021-03-31 12:09:30.700,1808.0,1664.0
2021-03-31 12:09:31.000,1770.0,1663.0
2021-03-31 12:09:31.300,1785.0,1662.0
2021-03-31 12:09:31.600,1795.0,1667.0
2021-03-31 12:09:31.900,1805.0,1668.0
2021-03-31 12:09:32.200,1815.0,1670.0
2021-03-31 12:09:32.500,1823.0,1671.0
2021-03-31 12:09:32.800,1833.0,1672.0
2021-03-31 12:09:33.100,1838.0,1672.0
2021-03-31 12:09:33.400,1845.0,1672.0
2021-03-31 12:09:33.700,1849.0,1672.0
2021-03-31 12:09:34.000,1852.0,1673.0
2021-03-31 12:09:34.300,1854.0,1673.0
2021-03-31 12:09:34.600,1855.0,1674.0
2021-03-31 12:09:34.900,1840.0,1671.0
2021-03-31 12:09:35.200,1808.0,1667.0
2021-03-31 12:09:35.500,1788.0,1662.0
2021-03-31 12:09:35.800,1795.0,1665.0
2021-03-31 12:09:36.100,1808.0,1666.0
2021-03-31 12:09:36.400,1816.0,1670.0
2021-03-31 12:09:36.700,1824.0,1671.0
2021-03-31 12:09:37.000,1832.0,1672.0
2021-03-31 12:09:37.300,1844.0,1674.0
2021-03-31 12:09:37.600,1851.0,1672.0
2021-03-31 12:09:37.900,1855.0,1673.0
2021-03-31 12:09:38.200,1857.0,1674.0
2021-03-31 12:09:38.500,1859.0,1673.0
2021-03-31 12:09:38.800,1858.0,1669.0
2021-03-31 12:09:39.100,1854.0,1659.0
2021-03-31 12:09:39.400,1856.0,1660.0
2021-03-31 12:09:39.700,1858.0,1662.0
2021-03-31 12:09:40.000,1860.0,1666.0
2021-03-31 12:09:40.300,1863.0,1668.0
2021-03-31 12:09:40.600,1867.0,1671.0
2021-03-31 12:09:40.900,1869.0,1673.0
2021-03-31 12:09:41.200,1872.0,1673.0
2021-03-31 12:09:41.500,1872.0,1673.0
2021-03-31 12:09:41.800,1872.0,1674.0
2021-03-31 12:09:42.100,1872.0,1675.0
2021-03-31 12:09:42.400,1865.0,1672.0
2021-03-31 12:09:42.700,1841.0,1668.0
2021-03-31 12:09:43.000,1837.0,1666.0
2021-03-31 12:09:43.300,1845.0,1670.0
2021-03-31 12:09:43.600,1853.0,1672.0
2021-03-31 12:09:43.900,1860.0,1674.0
2021-03-31 12:09:44.200,1864.0,1675.0
2021-03-31 12:09:44.500,1868.0,1675.0
2021-03-31 12:09:44.800,1872.0,1675.0
2021-03-31 12:09:45.100,1873.0,1675.0
2021-03-31 12:09:45.400,1876.0,1676.0
2021-03-31 12:09:45.700,1872.0,1675.0
2021-03-31 12:09:46.000,1850.0,1671.0
2021-03-31 12:09:46.300,1845.0,1669.0
2021-03-31 12:09:46.600,1851.0,1672.0
2021-03-31 12:09:46.900,1858.0,1674.0
2021-03-31 12:09:47.200,1865.0,1677.0
2021-03-31 12:09:47.500,1872.0,1676.0
2021-03-31 12:09:47.800,1875.0,1676.0
2021-03-31 12:09:48.100,1876.0,1676.0
2021-03-31 12:09:48.400,1878.0,1677.0
2021-03-31 12:09:48.700,1879.0,1677.0
2021-03-31 12:09:49.000,1867.0,1675.0
2021-03-31 12:09:49.300,1852.0,1670.0
2021-03-31 12:09:49.600,1855.0,1671.0
2021-03-31 12:09:49.900,1863.0,1674.0
2021-03-31 12:09:50.200,1872.0,1677.0
2021-03-31 12:09:50.500,1873.0,1677.0
2021-03-31 12:09:50.800,1878.0,1678.0
2021-03-31 12:09:51.100,1878.0,1662.0
2021-03-31 12:09:51.400,1858.0,1635.0
2021-03-31 12:09:51.700,1853.0,1618.0
2021-03-31 12:09:52.000,1859.0,1626.0
2021-03-31 12:09:52.300,1865.0,1635.0
2021-03-31 12:09:52.600,1869.0,1644.0
2021-03-31 12:09:52.900,1874.0,1652.0
2021-03-31 12:09:53.200,1877.0,1656.0
2021-03-31 12:09:53.500,1880.0,1659.0
2021-03-31 12:09:53.800,1880.0,1660.0
2021-03-31 12:09:54.100,1835.0,1658.0
2021-03-31 12:09:54.400,1770.0,1651.0
2021-03-31 12:09:54.700,1786.0,1658.0
2021-03-31 12:09:55.000,1805.0,1661.0
2021-03-31 12:09:55.300,1818.0,1663.0
2021-03-31 12:09:55.600,1832.0,1665.0
2021-03-31 12:09:55.900,1845.0,1663.0
2021-03-31 12:09:56.200,1851.0,1665.0
2021-03-31 12:09:56.500,1855.0,1666.0
2021-03-31 12:09:56.800,1859.0,1667.0
2021-03-31 12:09:57.100,1848.0,1667.0
2021-03-31 12:09:57.400,1804.0,1666.0
2021-03-31 12:09:57.700,1786.0,1662.0
2021-03-31 12:09:58.000,1794.0,1662.0
2021-03-31 12:09:58.300,1808.0,1666.0
2021-03-31 12:09:58.600,1818.0,1668.0
2021-03-31 12:09:58.900,1827.0,1669.0
2021-03-31 12:09:59.200,1840.0,1670.0
2021-03-31 12:09:59.500,1847.0,1669.0
2021-03-31 12:09:59.800,1853.0,1668.0
2021-03-31 12:10:00.100,1858.0,1669.0
2021-03-31 12:10:00.400,1855.0,1669.0
2021-03-31 12:10:00.700,1824.0,1670.0
2021-03-31 12:10:01.000,1833.0,1671.0
2021-03-31 12:10:01.300,1843.0,1672.0
2021-03-31 12:10:01.600,1851.0,1672.0
2021-03-31 12:10:01.900,1856.0,1672.0
2021-03-31 12:10:02.200,1859.0,1673.0
2021-03-31 12:10:02.500,1862.0,1674.0
2021-03-31 12:10:02.800,1863.0,1673.0
2021-03-31 12:10:03.100,1860.0,1673.0
2021-03-31 12:10:03.400,1840.0,1671.0
2021-03-31 12:10:03.700,1815.0,1666.0
2021-03-31 12:10:04.000,1817.0,1668.0
2021-03-31 12:10:04.300,1848.0,1674.0
2021-03-31 12:10:04.600,1856.0,1674.0
2021-03-31 12:10:04.900,1860.0,1674.0
2021-03-31 12:10:05.200,1863.0,1675.0
2021-03-31 12:10:05.500,1866.0,1675.0
2021-03-31 12:10:05.800,1860.0,1675.0
2021-03-31 12:10:06.100,1833.0,1671.0
2021-03-31 12:10:06.400,1800.0,1670.0
2021-03-31 12:10:06.700,1801.0,1669.0
2021-03-31 12:10:07.000,1812.0,1672.0
2021-03-31 12:10:07.300,1822.0,1674.0
2021-03-31 12:10:07.600,1831.0,1675.0
2021-03-31 12:10:07.900,1840.0,1676.0
2021-03-31 12:10:08.200,1847.0,1675.0
2021-03-31 12:10:08.500,1853.0,1675.0
2021-03-31 12:10:08.800,1859.0,1675.0
2021-03-31 12:10:09.100,1861.0,1676.0
2021-03-31 12:10:09.400,1862.0,1675.0
2021-03-31 12:10:09.700,1846.0,1674.0
2021-03-31 12:10:10.000,1830.0,1670.0
2021-03-31 12:10:10.300,1832.0,1669.0
2021-03-31 12:10:10.600,1840.0,1672.0
2021-03-31 12:10:10.900,1845.0,1674.0
2021-03-31 12:10:11.200,1851.0,1676.0
2021-03-31 12:10:11.500,1855.0,1677.0
2021-03-31 12:10:11.800,1861.0,1676.0
2021-03-31 12:10:12.100,1866.0,1676.0
2021-03-31 12:10:12.400,1868.0,1676.0
2021-03-31 12:10:12.700,1872.0,1676.0
2021-03-31 12:10:13.000,1869.0,1677.0
2021-03-31 12:10:13.300,1847.0,1674.0
2021-03-31 12:10:13.600,1812.0,1671.0
2021-03-31 12:10:13.900,1779.0,1669.0
2021-03-31 12:10:14.200,1776.0,1668.0
2021-03-31 12:10:14.500,1785.0,1671.0
2021-03-31 12:10:14.800,1799.0,1674.0
2021-03-31 12:10:15.100,1812.0,1676.0
2021-03-31 12:10:15.400,1824.0,1676.0
2021-03-31 12:10:15.700,1836.0,1677.0
2021-03-31 12:10:16.000,1844.0,1677.0
2021-03-31 12:10:16.300,1850.0,1676.0
2021-03-31 12:10:16.600,1854.0,1676.0
2021-03-31 12:10:16.900,1857.0,1677.0
2021-03-31 12:10:17.200,1851.0,1676.0
2021-03-31 12:10:17.500,1829.0,1674.0
2021-03-31 12:10:17.800,1808.0,1670.0
2021-03-31 12:10:18.100,1815.0,1672.0
2021-03-31 12:10:18.400,1825.0,1674.0
2021-03-31 12:10:18.700,1834.0,1676.0
2021-03-31 12:10:19.000,1841.0,1677.0
2021-03-31 12:10:19.300,1849.0,1678.0
2021-03-31 12:10:19.600,1855.0,1677.0
2021-03-31 12:10:19.900,1860.0,1678.0
2021-03-31 12:10:20.200,1864.0,1678.0
2021-03-31 12:10:20.500,1861.0,1678.0
2021-03-31 12:10:20.800,1842.0,1675.0
2021-03-31 12:10:21.100,1837.0,1672.0
2021-03-31 12:10:21.400,1842.0,1673.0
2021-03-31 12:10:21.700,1850.0,1676.0
2021-03-31 12:10:22.000,1857.0,1678.0
2021-03-31 12:10:22.300,1861.0,1678.0
2021-03-31 12:10:22.600,1865.0,1679.0
2021-03-31 12:10:22.900,1868.0,1678.0
2021-03-31 12:10:23.200,1872.0,1680.0
2021-03-31 12:10:23.500,1873.0,1680.0
2021-03-31 12:10:23.800,1862.0,1676.0
2021-03-31 12:10:24.100,1850.0,1674.0
2021-03-31 12:10:24.400,1854.0,1675.0
2021-03-31 12:10:24.700,1860.0,1677.0
2021-03-31 12:10:25.000,1865.0,1679.0
2021-03-31 12:10:25.300,1869.0,1680.0
2021-03-31 12:10:25.600,1872.0,1680.0
2021-03-31 12:10:25.900,1874.0,1679.0
2021-03-31 12:10:26.200,1877.0,1680.0
2021-03-31 12:10:26.500,1874.0,1680.0
2021-03-31 12:10:26.800,1840.0,1678.0
2021-03-31 12:10:27.100,1784.0,1674.0
2021-03-31 12:10:27.400,1754.0,1673.0
2021-03-31 12:10:27.700,1759.0,1675.0
2021-03-31 12:10:28.000,1774.0,1677.0
2021-03-31 12:10:28.300,1794.0,1678.0
2021-03-31 12:10:28.600,1810.0,1680.0
2021-03-31 12:10:28.900,1829.0,1680.0
2021-03-31 12:10:29.200,1840.0,1680.0
2021-03-31 12:10:29.500,1847.0,1680.0
2021-03-31 12:10:29.800,1853.0,1680.0
2021-03-31 12:10:30.100,1855.0,1680.0
2021-03-31 12:10:30.400,1845.0,1680.0
2021-03-31 12:10:30.700,1820.0,1676.0
2021-03-31 12:10:31.000,1793.0,1673.0
2021-03-31 12:10:31.300,1808.0,1673.0
2021-03-31 12:10:31.600,1819.0,1676.0
2021-03-31 12:10:31.900,1831.0,1678.0
2021-03-31 12:10:32.200,1840.0,1680.0
2021-03-31 12:10:32.500,1848.0,1680.0
2021-03-31 12:10:32.800,1854.0,1680.0
2021-03-31 12:10:33.100,1858.0,1680.0
2021-03-31 12:10:33.400,1860.0,1680.0
2021-03-31 12:10:33.700,1847.0,1678.0
2021-03-31 12:10:34.000,1831.0,1676.0
2021-03-31 12:10:34.300,1836.0,1676.0
2021-03-31 12:10:34.600,1846.0,1680.0
2021-03-31 12:10:34.900,1854.0,1680.0
2021-03-31 12:10:35.200,1859.0,1680.0
2021-03-31 12:10:35.500,1864.0,1680.0
2021-03-31 12:10:35.800,1867.0,1680.0
2021-03-31 12:10:36.100,1872.0,1680.0
2021-03-31 12:10:36.400,1867.0,1680.0
2021-03-31 12:10:36.700,1845.0,1677.0
2021-03-31 12:10:37.000,1810.0,1674.0
2021-03-31 12:10:37.300,1787.0,1672.0
2021-03-31 12:10:37.600,1773.0,1676.0
2021-03-31 12:10:37.900,1776.0,1676.0
2021-03-31 12:10:38.200,1787.0,1678.0
2021-03-31 12:10:38.500,1805.0,1680.0
2021-03-31 12:10:38.800,1818.0,1680.0
2021-03-31 12:10:39.100,1833.0,1680.0
2021-03-31 12:10:39.400,1846.0,1680.0
2021-03-31 12:10:39.700,1852.0,1680.0
2021-03-31 12:10:40.000,1856.0,1680.0
2021-03-31 12:10:40.300,1853.0,1680.0
2021-03-31 12:10:40.600,1832.0,1680.0
2021-03-31 12:10:40.900,1795.0,1676.0
2021-03-31 12:10:41.200,1768.0,1674.0
2021-03-31 12:10:41.500,1779.0,1675.0
2021-03-31 12:10:41.800,1794.0,1678.0
2021-03-31 12:10:42.100,1808.0,1680.0
2021-03-31 12:10:42.400,1821.0,1681.0
2021-03-31 12:10:42.700,1837.0,1681.0
2021-03-31 12:10:43.000,1849.0,1681.0
2021-03-31 12:10:43.300,1852.0,1680.0
2021-03-31 12:10:43.600,1858.0,1681.0
2021-03-31 12:10:43.900,1855.0,1681.0
2021-03-31 12:10:44.200,1824.0,1681.0
2021-03-31 12:10:44.500,1790.0,1676.0
2021-03-31 12:10:44.800,1783.0,1675.0
2021-03-31 12:10:45.100,1851.0,1681.0
2021-03-31 12:10:45.400,1855.0,1681.0
2021-03-31 12:10:45.700,1859.0,1681.0
2021-03-31 12:10:46.000,1849.0,1680.0
2021-03-31 12:10:46.300,1830.0,1679.0
2021-03-31 12:10:46.600,1829.0,1677.0
2021-03-31 12:10:46.900,1837.0,1680.0
2021-03-31 12:10:47.200,1846.0,1680.0
2021-03-31 12:10:47.500,1851.0,1682.0
2021-03-31 12:10:47.800,1857.0,1682.0
2021-03-31 12:10:48.100,1863.0,1681.0
2021-03-31 12:10:48.400,1866.0,1681.0
2021-03-31 12:10:48.700,1872.0,1681.0
2021-03-31 12:10:49.000,1872.0,1681.0
2021-03-31 12:10:49.300,1861.0,1681.0
2021-03-31 12:10:49.600,1841.0,1680.0
2021-03-31 12:10:49.900,1823.0,1677.0
2021-03-31 12:10:50.200,1833.0,1679.0
2021-03-31 12:10:50.500,1842.0,1681.0
2021-03-31 12:10:50.800,1851.0,1681.0
2021-03-31 12:10:51.100,1859.0,1682.0
2021-03-31 12:10:51.400,1865.0,1681.0
2021-03-31 12:10:51.700,1869.0,1681.0
2021-03-31 12:10:52.000,1873.0,1682.0
2021-03-31 12:10:52.300,1875.0,1682.0
2021-03-31 12:10:52.600,1861.0,1681.0
2021-03-31 12:10:52.900,1830.0,1680.0
2021-03-31 12:10:53.200,1805.0,1677.0
2021-03-31 12:10:53.500,1815.0,1680.0
2021-03-31 12:10:53.800,1827.0,1680.0
2021-03-31 12:10:54.100,1840.0,1682.0
2021-03-31 12:10:54.400,1847.0,1682.0
2021-03-31 12:10:54.700,1856.0,1682.0
2021-03-31 12:10:55.000,1863.0,1682.0
2021-03-31 12:10:55.300,1867.0,1681.0
2021-03-31 12:10:55.600,1872.0,1682.0
2021-03-31 12:10:55.900,1862.0,1682.0
2021-03-31 12:10:56.200,1828.0,1679.0
2021-03-31 12:10:56.500,1808.0,1676.0
2021-03-31 12:10:56.800,1809.0,1676.0
2021-03-31 12:10:57.100,1813.0,1680.0
2021-03-31 12:10:57.400,1824.0,1680.0
2021-03-31 12:10:57.700,1836.0,1682.0
2021-03-31 12:10:58.000,1845.0,1682.0
2021-03-31 12:10:58.300,1853.0,1682.0
2021-03-31 12:10:58.600,1862.0,1682.0
2021-03-31 12:10:58.900,1866.0,1682.0
2021-03-31 12:10:59.200,1872.0,1682.0
2021-03-31 12:10:59.500,1860.0,1682.0
2021-03-31 12:10:59.800,1835.0,1680.0
2021-03-31 12:11:00.100,1796.0,1677.0
2021-03-31 12:11:00.400,1772.0,1675.0
2021-03-31 12:11:00.700,1776.0,1678.0
2021-03-31 12:11:01.000,1790.0,1680.0
2021-03-31 12:11:01.300,1806.0,1680.0
2021-03-31 12:11:01.600,1820.0,1682.0
2021-03-31 12:11:01.900,1836.0,1682.0
2021-03-31 12:11:02.200,1847.0,1682.0
2021-03-31 12:11:02.500,1853.0,1682.0
2021-03-31 12:11:02.800,1858.0,1682.0
2021-03-31 12:11:03.100,1861.0,1682.0
2021-03-31 12:11:03.400,1845.0,1682.0
2021-03-31 12:11:03.700,1816.0,1680.0
2021-03-31 12:11:04.000,1784.0,1676.0
2021-03-31 12:11:04.300,1796.0,1679.0
2021-03-31 12:11:04.600,1810.0,1680.0
2021-03-31 12:11:04.900,1822.0,1681.0
2021-03-31 12:11:05.200,1834.0,1682.0
2021-03-31 12:11:05.500,1845.0,1683.0
2021-03-31 12:11:05.800,1852.0,1682.0
2021-03-31 12:11:06.100,1858.0,1683.0
2021-03-31 12:11:06.400,1856.0,1683.0
2021-03-31 12:11:06.700,1831.0,1682.0
2021-03-31 12:11:07.000,1793.0,1680.0
2021-03-31 12:11:07.300,1768.0,1678.0
2021-03-31 12:11:07.600,1765.0,1680.0
2021-03-31 12:11:07.900,1779.0,1682.0
2021-03-31 12:11:08.200,1794.0,1682.0
2021-03-31 12:11:08.500,1810.0,1683.0
2021-03-31 12:11:08.800,1826.0,1683.0
2021-03-31 12:11:09.100,1840.0,1683.0
2021-03-31 12:11:09.400,1848.0,1683.0
2021-03-31 12:11:09.700,1854.0,1684.0
2021-03-31 12:11:10.000,1857.0,1683.0
2021-03-31 12:11:10.300,1859.0,1683.0
2021-03-31 12:11:10.600,1852.0,1683.0
2021-03-31 12:11:10.900,1836.0,1683.0
2021-03-31 12:11:11.200,1831.0,1680.0
2021-03-31 12:11:11.500,1837.0,1681.0
2021-03-31 12:11:11.800,1843.0,1682.0
2021-03-31 12:11:12.100,1851.0,1684.0
2021-03-31 12:11:12.400,1856.0,1684.0
2021-03-31 12:11:12.700,1860.0,1683.0
2021-03-31 12:11:13.000,1864.0,1684.0
2021-03-31 12:11:13.300,1868.0,1683.0
2021-03-31 12:11:13.600,1872.0,1683.0
2021-03-31 12:11:13.900,1872.0,1684.0
2021-03-31 12:11:14.200,1847.0,1682.0
2021-03-31 12:11:14.500,1823.0,1680.0
2021-03-31 12:11:14.800,1828.0,1680.0
2021-03-31 12:11:15.100,1838.0,1682.0
2021-03-31 12:11:15.400,1845.0,1683.0
2021-03-31 12:11:15.700,1851.0,1684.0
2021-03-31 12:11:16.000,1856.0,1683.0
2021-03-31 12:11:16.300,1861.0,1684.0
2021-03-31 12:11:16.600,1866.0,1684.0
2021-03-31 12:11:16.900,1869.0,1684.0
2021-03-31 12:11:17.200,1872.0,1685.0
2021-03-31 12:11:17.500,1861.0,1684.0
2021-03-31 12:11:17.800,1832.0,1680.0
2021-03-31 12:11:18.100,1812.0,1679.0
2021-03-31 12:11:18.400,1818.0,1680.0
2021-03-31 12:11:18.700,1827.0,1682.0
2021-03-31 12:11:19.000,1840.0,1682.0
2021-03-31 12:11:19.300,1849.0,1684.0
2021-03-31 12:11:19.600,1857.0,1683.0
2021-03-31 12:11:19.900,1863.0,1684.0
2021-03-31 12:11:20.200,1867.0,1684.0
2021-03-31 12:11:20.500,1872.0,1683.0
2021-03-31 12:11:20.800,1873.0,1684.0
2021-03-31 12:11:21.100,1868.0,1684.0
2021-03-31 12:11:21.400,1836.0,1682.0
2021-03-31 12:11:21.700,1796.0,1681.0
2021-03-31 12:11:22.000,1769.0,1678.0
2021-03-31 12:11:22.300,1780.0,1681.0
2021-03-31 12:11:22.600,1796.0,1683.0
2021-03-31 12:11:22.900,1809.0,1683.0
2021-03-31 12:11:23.200,1821.0,1685.0
2021-03-31 12:11:23.500,1835.0,1684.0
2021-03-31 12:11:23.800,1846.0,1683.0
2021-03-31 12:11:24.100,1851.0,1683.0
2021-03-31 12:11:24.400,1855.0,1684.0
2021-03-31 12:11:24.700,1856.0,1684.0
2021-03-31 12:11:25.000,1845.0,1683.0
2021-03-31 12:11:25.300,1828.0,1681.0
2021-03-31 12:11:25.600,1833.0,1681.0
2021-03-31 12:11:25.900,1844.0,1684.0
2021-03-31 12:11:26.200,1853.0,1685.0
2021-03-31 12:11:26.500,1860.0,1684.0
2021-03-31 12:11:26.800,1865.0,1684.0
2021-03-31 12:11:27.100,1867.0,1684.0
2021-03-31 12:11:27.400,1872.0,1684.0
2021-03-31 12:11:27.700,1872.0,1685.0
2021-03-31 12:11:28.000,1859.0,1684.0
2021-03-31 12:11:28.300,1837.0,1680.0
2021-03-31 12:11:28.600,1840.0,1681.0
2021-03-31 12:11:28.900,1849.0,1683.0
2021-03-31 12:11:29.200,1859.0,1685.0
2021-03-31 12:11:29.500,1865.0,1685.0
2021-03-31 12:11:29.800,1872.0,1685.0
2021-03-31 12:11:30.100,1874.0,1684.0
2021-03-31 12:11:30.400,1877.0,1684.0
2021-03-31 12:11:30.700,1872.0,1685.0
2021-03-31 12:11:31.000,1840.0,1684.0
2021-03-31 12:11:31.300,1813.0,1680.0
2021-03-31 12:11:31.600,1825.0,1682.0
2021-03-31 12:11:31.900,1836.0,1683.0
2021-03-31 12:11:32.200,1846.0,1684.0
2021-03-31 12:11:32.500,1856.0,1685.0
2021-03-31 12:11:32.800,1864.0,1685.0
2021-03-31 12:11:33.100,1869.0,1685.0
2021-03-31 12:11:33.400,1872.0,1686.0
2021-03-31 12:11:33.700,1851.0,1685.0
2021-03-31 12:11:34.000,1826.0,1682.0
2021-03-31 12:11:34.300,1808.0,1680.0
2021-03-31 12:11:34.600,1808.0,1682.0
2021-03-31 12:11:34.900,1818.0,1683.0
2021-03-31 12:11:35.200,1831.0,1684.0
2021-03-31 12:11:35.500,1843.0,1685.0
2021-03-31 12:11:35.800,1853.0,1685.0
2021-03-31 12:11:36.100,1863.0,1685.0
2021-03-31 12:11:36.400,1867.0,1684.0
2021-03-31 12:11:36.700,1872.0,1685.0
2021-03-31 12:11:37.000,1861.0,1685.0
2021-03-31 12:11:37.300,1840.0,1683.0
2021-03-31 12:11:37.600,1830.0,1680.0
2021-03-31 12:11:37.900,1840.0,1683.0
2021-03-31 12:11:38.200,1850.0,1684.0
2021-03-31 12:11:38.500,1840.0,1683.0
2021-03-31 12:11:38.800,1823.0,1680.0
2021-03-31 12:11:39.100,1830.0,1682.0
2021-03-31 12:11:39.400,1840.0,1683.0
2021-03-31 12:11:39.700,1849.0,1685.0
2021-03-31 12:11:40.000,1858.0,1686.0
2021-03-31 12:11:40.300,1866.0,1686.0
2021-03-31 12:11:40.600,1872.0,1685.0
2021-03-31 12:11:40.900,1877.0,1685.0
2021-03-31 12:11:41.200,1863.0,1685.0
2021-03-31 12:11:41.500,1833.0,1684.0
2021-03-31 12:11:41.800,1819.0,1680.0
2021-03-31 12:11:42.100,1830.0,1682.0
2021-03-31 12:11:42.400,1840.0,1684.0
2021-03-31 12:11:42.700,1850.0,1685.0
2021-03-31 12:11:43.000,1858.0,1686.0
2021-03-31 12:11:43.300,1866.0,1685.0
2021-03-31 12:11:43.600,1872.0,1685.0
2021-03-31 12:11:43.900,1875.0,1684.0
2021-03-31 12:11:44.200,1875.0,1685.0
2021-03-31 12:11:44.500,1855.0,1683.0
2021-03-31 12:11:44.800,1816.0,1680.0
2021-03-31 12:11:45.100,1779.0,1674.0
2021-03-31 12:11:45.400,1789.0,1680.0
2021-03-31 12:11:45.700,1804.0,1681.0
2021-03-31 12:11:46.000,1819.0,1683.0
2021-03-31 12:11:46.300,1834.0,1684.0
2021-03-31 12:11:46.600,1850.0,1684.0
2021-03-31 12:11:46.900,1858.0,1684.0
2021-03-31 12:11:47.200,1864.0,1684.0
2021-03-31 12:11:47.500,1866.0,1685.0
2021-03-31 12:11:47.800,1854.0,1685.0
2021-03-31 12:11:48.100,1818.0,1683.0
2021-03-31 12:11:48.400,1778.0,1680.0
2021-03-31 12:11:48.700,1751.0,1680.0
2021-03-31 12:11:49.000,1758.0,1682.0
2021-03-31 12:11:49.300,1776.0,1683.0
2021-03-31 12:11:49.600,1791.0,1684.0
2021-03-31 12:11:49.900,1808.0,1685.0
2021-03-31 12:11:50.200,1824.0,1686.0
2021-03-31 12:11:50.500,1835.0,1685.0
2021-03-31 12:11:50.800,1843.0,1685.0
2021-03-31 12:11:51.100,1849.0,1685.0
2021-03-31 12:11:51.400,1850.0,1686.0
2021-03-31 12:11:51.700,1831.0,1686.0
2021-03-31 12:11:52.000,1800.0,1683.0
2021-03-31 12:11:52.300,1767.0,1680.0
2021-03-31 12:11:52.600,1764.0,1682.0
2021-03-31 12:11:52.900,1777.0,1683.0
2021-03-31 12:11:53.200,1793.0,1684.0
2021-03-31 12:11:53.500,1808.0,1685.0
2021-03-31 12:11:53.800,1819.0,1686.0
2021-03-31 12:11:54.100,1832.0,1686.0
2021-03-31 12:11:54.400,1840.0,1685.0
2021-03-31 12:11:54.700,1844.0,1685.0
2021-03-31 12:11:55.000,1850.0,1685.0
2021-03-31 12:11:55.300,1851.0,1686.0
2021-03-31 12:11:55.600,1837.0,1685.0
2021-03-31 12:11:55.900,1805.0,1681.0
2021-03-31 12:11:56.200,1785.0,1680.0
2021-03-31 12:11:56.500,1796.0,1682.0
2021-03-31 12:11:56.800,1810.0,1684.0
2021-03-31 12:11:57.100,1821.0,1685.0
2021-03-31 12:11:57.400,1832.0,1686.0
2021-03-31 12:11:57.700,1844.0,1687.0
2021-03-31 12:11:58.000,1850.0,1686.0
2021-03-31 12:11:58.300,1855.0,1687.0
2021-03-31 12:11:58.600,1857.0,1687.0
2021-03-31 12:11:58.900,1859.0,1687.0
2021-03-31 12:11:59.200,1847.0,1685.0
2021-03-31 12:11:59.500,1819.0,1683.0
2021-03-31 12:11:59.800,1803.0,1682.0
2021-03-31 12:12:00.100,1811.0,1684.0
2021-03-31 12:12:00.400,1821.0,1685.0
2021-03-31 12:12:00.700,1832.0,1686.0
2021-03-31 12:12:01.000,1840.0,1686.0
2021-03-31 12:12:01.300,1848.0,1687.0
2021-03-31 12:12:01.600,1855.0,1686.0
2021-03-31 12:12:01.900,1859.0,1686.0
2021-03-31 12:12:02.200,1863.0,1687.0
2021-03-31 12:12:02.500,1850.0,1686.0
2021-03-31 12:12:02.800,1824.0,1684.0
2021-03-31 12:12:03.100,1819.0,1683.0
2021-03-31 12:12:03.400,1828.0,1685.0
2021-03-31 12:12:03.700,1840.0,1687.0
2021-03-31 12:12:04.000,1846.0,1687.0
2021-03-31 12:12:04.300,1853.0,1687.0
2021-03-31 12:12:04.600,1859.0,1687.0
2021-03-31 12:12:04.900,1864.0,1687.0
2021-03-31 12:12:05.200,1867.0,1687.0
2021-03-31 12:12:05.500,1869.0,1687.0
2021-03-31 12:12:05.800,1856.0,1685.0
